AssignmentStatus	tweetId	num taggers	label	instance	start	end	tweetText
True	'501323435062988802'	1	item affected	villages	66	74	#News: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authori... http://t.co/FQ8TrCxjRi #TU
True	'501323435062988802'	1	type of impact	sweep away	76	86	#News: Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: Authori... http://t.co/FQ8TrCxjRi #TU
True	'501236503947640832'	1	type of impact	affected	56	64	Latest : Uttar Pradesh floods: 28 killed, 1500 villages affected - Livemint: The HinduUttar Prades... http://t.co/N1k3MjcfT4 #IndianNews
True	'501236503947640832'	1	type of impact	killed	34	40	Latest : Uttar Pradesh floods: 28 killed, 1500 villages affected - Livemint: The HinduUttar Prades... http://t.co/N1k3MjcfT4 #IndianNews
True	'501236503947640832'	1	place name	Uttar Pradesh	9	22	Latest : Uttar Pradesh floods: 28 killed, 1500 villages affected - Livemint: The HinduUttar Prades... http://t.co/N1k3MjcfT4 #IndianNews
True	'501236503947640832'	1	item affected	villages	47	55	Latest : Uttar Pradesh floods: 28 killed, 1500 villages affected - Livemint: The HinduUttar Prades... http://t.co/N1k3MjcfT4 #IndianNews
True	'501236503947640832'	1	severity or quantity	28	31	33	Latest : Uttar Pradesh floods: 28 killed, 1500 villages affected - Livemint: The HinduUttar Prades... http://t.co/N1k3MjcfT4 #IndianNews
True	'501236503947640832'	1	severity or quantity	1500	42	46	Latest : Uttar Pradesh floods: 28 killed, 1500 villages affected - Livemint: The HinduUttar Prades... http://t.co/N1k3MjcfT4 #IndianNews
True	'501260900402089987'	1	type of impact	killed	44	50	RT @ndtv: Flood fury in North India: dozens killed, lakhs affected http://t.co/qKpL8sYnUV
True	'501260900402089987'	1	location modifier	in	21	23	RT @ndtv: Flood fury in North India: dozens killed, lakhs affected http://t.co/qKpL8sYnUV
True	'501260900402089987'	1	type of impact	affected	58	66	RT @ndtv: Flood fury in North India: dozens killed, lakhs affected http://t.co/qKpL8sYnUV
True	'501260900402089987'	1	place name	North India	24	35	RT @ndtv: Flood fury in North India: dozens killed, lakhs affected http://t.co/qKpL8sYnUV
True	'501260900402089987'	1	item affected	lakhs	52	57	RT @ndtv: Flood fury in North India: dozens killed, lakhs affected http://t.co/qKpL8sYnUV
True	'501260900402089987'	1	severity or quantity	dozens	37	43	RT @ndtv: Flood fury in North India: dozens killed, lakhs affected http://t.co/qKpL8sYnUV
True	'501264470711099392'	1	place name	Nepal and India	13	28	Many dead in Nepal and India floods: At least 160 people are reported to have been killed in floods and landsl... http://t.co/XJeZuo6Yv4
True	'501264470711099392'	1	location modifier	in	10	12	Many dead in Nepal and India floods: At least 160 people are reported to have been killed in floods and landsl... http://t.co/XJeZuo6Yv4
True	'501264470711099392'	1	type of impact	dead	5	9	Many dead in Nepal and India floods: At least 160 people are reported to have been killed in floods and landsl... http://t.co/XJeZuo6Yv4
True	'501264470711099392'	1	item affected	people	50	56	Many dead in Nepal and India floods: At least 160 people are reported to have been killed in floods and landsl... http://t.co/XJeZuo6Yv4
True	'501264470711099392'	1	severity or quantity	Many	0	4	Many dead in Nepal and India floods: At least 160 people are reported to have been killed in floods and landsl... http://t.co/XJeZuo6Yv4
True	'501264470711099392'	1	severity or quantity	At least 160	37	49	Many dead in Nepal and India floods: At least 160 people are reported to have been killed in floods and landsl... http://t.co/XJeZuo6Yv4
True	'501264470711099392'	1	type of impact	killed	83	89	Many dead in Nepal and India floods: At least 160 people are reported to have been killed in floods and landsl... http://t.co/XJeZuo6Yv4
True	'501299024859643905'	1	location modifier	in northern and eastern	80	103	Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern and eastern India,... http://t.co/AablBiXNGj
True	'501299024859643905'	1	place name	India, Nepal	20	32	Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern and eastern India,... http://t.co/AablBiXNGj
True	'501299024859643905'	1	type of impact	killed	61	67	Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern and eastern India,... http://t.co/AablBiXNGj
True	'501299024859643905'	1	item affected	people	44	50	Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern and eastern India,... http://t.co/AablBiXNGj
True	'501299024859643905'	1	place name	India	104	109	Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern and eastern India,... http://t.co/AablBiXNGj
True	'501299024859643905'	1	severity or quantity	Dozens	34	40	Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern and eastern India,... http://t.co/AablBiXNGj
True	'384893397242105856'	1	place name	Southern California	20	39	#earthquake: M 1.7, Southern California http://t.co/N1ZcQXijw5
False	'384893397242105856'	1	severity or quantity	M 1.7	13	18	#earthquake: M 1.7, Southern California http://t.co/N1ZcQXijw5
False	'384893397242105856'	1	type of impact	earthquake	1	11	#earthquake: M 1.7, Southern California http://t.co/N1ZcQXijw5
False	'384882915642855424'	1	place name	Daly City, CA, United	37	58	2.3 magnitude #earthquake. 4 mi from Daly City, CA, United States.http://t.co/gnNfMDmkXs
False	'384882915642855424'	1	location modifier	4 mi from	27	36	2.3 magnitude #earthquake. 4 mi from Daly City, CA, United States.http://t.co/gnNfMDmkXs
False	'384882915642855424'	1	severity or quantity	2.3 magnitude	0	13	2.3 magnitude #earthquake. 4 mi from Daly City, CA, United States.http://t.co/gnNfMDmkXs
False	'384882915642855424'	1	type of impact	earthquake	15	25	2.3 magnitude #earthquake. 4 mi from Daly City, CA, United States.http://t.co/gnNfMDmkXs
True	'383453476098818048'	1	place name	awaran	92	98	MT @info4disasters #Balochistan 7.7 Magnitude #Earthquake http://t.co/Zds5huywbv #Pakistan #awaran
True	'383453476098818048'	1	place name	Pakistan	82	90	MT @info4disasters #Balochistan 7.7 Magnitude #Earthquake http://t.co/Zds5huywbv #Pakistan #awaran
False	'383453476098818048'	1	severity or quantity	7.7 Magnitude	32	45	MT @info4disasters #Balochistan 7.7 Magnitude #Earthquake http://t.co/Zds5huywbv #Pakistan #awaran
True	'383453476098818048'	1	place name	Balochistan	20	31	MT @info4disasters #Balochistan 7.7 Magnitude #Earthquake http://t.co/Zds5huywbv #Pakistan #awaran
False	'383768699809046529'	1	type of impact	earthquake	55	65	RT @MansingBhor: No one discussing about the #Pakistan earthquake? Toll reaches 515, insurgents hamper aid efforts http://t.co/lJn7kxNK2D #â€¦
True	'383768699809046529'	1	type of impact	Toll	67	71	RT @MansingBhor: No one discussing about the #Pakistan earthquake? Toll reaches 515, insurgents hamper aid efforts http://t.co/lJn7kxNK2D #â€¦
True	'383768699809046529'	1	place name	Pakistan	46	54	RT @MansingBhor: No one discussing about the #Pakistan earthquake? Toll reaches 515, insurgents hamper aid efforts http://t.co/lJn7kxNK2D #â€¦
True	'383768699809046529'	1	severity or quantity	515	80	83	RT @MansingBhor: No one discussing about the #Pakistan earthquake? Toll reaches 515, insurgents hamper aid efforts http://t.co/lJn7kxNK2D #â€¦
True	'382848981015228416'	1	item affected	Imam	59	63	RT @CNBCPAKISTAN: #Breaking: 14 seminary student including Imam found dead under rubble of collapsed Madarsah in Kohlu #Balochistan #Earthqâ€¦
True	'382848981015228416'	1	severity or quantity	14	29	31	RT @CNBCPAKISTAN: #Breaking: 14 seminary student including Imam found dead under rubble of collapsed Madarsah in Kohlu #Balochistan #Earthqâ€¦
True	'382848981015228416'	1	type of impact	dead	70	74	RT @CNBCPAKISTAN: #Breaking: 14 seminary student including Imam found dead under rubble of collapsed Madarsah in Kohlu #Balochistan #Earthqâ€¦
True	'382848981015228416'	1	item affected	seminary student	32	48	RT @CNBCPAKISTAN: #Breaking: 14 seminary student including Imam found dead under rubble of collapsed Madarsah in Kohlu #Balochistan #Earthqâ€¦
True	'382848981015228416'	1	type of impact	collapsed	91	100	RT @CNBCPAKISTAN: #Breaking: 14 seminary student including Imam found dead under rubble of collapsed Madarsah in Kohlu #Balochistan #Earthqâ€¦
True	'382848981015228416'	1	place name	Kohlu	113	118	RT @CNBCPAKISTAN: #Breaking: 14 seminary student including Imam found dead under rubble of collapsed Madarsah in Kohlu #Balochistan #Earthqâ€¦
True	'382848981015228416'	1	item affected	Madarsah	101	109	RT @CNBCPAKISTAN: #Breaking: 14 seminary student including Imam found dead under rubble of collapsed Madarsah in Kohlu #Balochistan #Earthqâ€¦
True	'382848981015228416'	1	location modifier	in	110	112	RT @CNBCPAKISTAN: #Breaking: 14 seminary student including Imam found dead under rubble of collapsed Madarsah in Kohlu #Balochistan #Earthqâ€¦
True	'384526803739492353'	1	place name	66km N of Hatillo, Puerto Rico	44	74	#earthquake: USGS Earthquake Alert: M 2.9 - 66km N of Hatillo, Puerto Rico http://t.co/pVmvCVRT3L
False	'384526803739492353'	1	type of impact	Earthquake	18	28	#earthquake: USGS Earthquake Alert: M 2.9 - 66km N of Hatillo, Puerto Rico http://t.co/pVmvCVRT3L
False	'384526803739492353'	1	severity or quantity	M 2.9	36	41	#earthquake: USGS Earthquake Alert: M 2.9 - 66km N of Hatillo, Puerto Rico http://t.co/pVmvCVRT3L
True	'383143161242980352'	1	place name	Balochistan	37	48	#Pakistan #Islamabad #Death toll in #Balochistan #earthquake jumps to 531
True	'383143161242980352'	1	severity or quantity	531	70	73	#Pakistan #Islamabad #Death toll in #Balochistan #earthquake jumps to 531
True	'383143161242980352'	1	type of impact	Death	22	27	#Pakistan #Islamabad #Death toll in #Balochistan #earthquake jumps to 531
True	'383852368552415232'	1	place name	Talkeetna	39	48	1.9 magnitude #earthquake. 84km NNW of Talkeetna, Alaska.http://t.co/Q0lBMrfNOc
True	'383852368552415232'	1	location modifier	84km NNW of	27	38	1.9 magnitude #earthquake. 84km NNW of Talkeetna, Alaska.http://t.co/Q0lBMrfNOc
False	'383852368552415232'	1	type of impact	earthquake	15	25	1.9 magnitude #earthquake. 84km NNW of Talkeetna, Alaska.http://t.co/Q0lBMrfNOc
False	'383852368552415232'	1	severity or quantity	1.9 magnitude	0	13	1.9 magnitude #earthquake. 84km NNW of Talkeetna, Alaska.http://t.co/Q0lBMrfNOc
True	'383836027875774464'	1	severity or quantity	Hundreds	0	8	Hundreds die in a 7.7-magnitude #Pakistan #earthquake  http://t.co/zXcCGULBwc
False	'383836027875774464'	1	severity or quantity	7.7-magnitude	18	31	Hundreds die in a 7.7-magnitude #Pakistan #earthquake  http://t.co/zXcCGULBwc
True	'383836027875774464'	1	place name	Pakistan	33	41	Hundreds die in a 7.7-magnitude #Pakistan #earthquake  http://t.co/zXcCGULBwc
True	'383836027875774464'	1	type of impact	die	9	12	Hundreds die in a 7.7-magnitude #Pakistan #earthquake  http://t.co/zXcCGULBwc
True	'382858709871099904'	1	place name	Pakistan's coast	36	52	RT @earthskyscience: New island off Pakistan's coast,... http://t.co/ueRxtmpdZ4 #Pakistan #Gwadar #Balochistan #Earthquake via @shawncable
True	'382858709871099904'	1	place name	Gwadar	91	97	RT @earthskyscience: New island off Pakistan's coast,... http://t.co/ueRxtmpdZ4 #Pakistan #Gwadar #Balochistan #Earthquake via @shawncable
True	'382858709871099904'	1	type of impact	New island	21	31	RT @earthskyscience: New island off Pakistan's coast,... http://t.co/ueRxtmpdZ4 #Pakistan #Gwadar #Balochistan #Earthquake via @shawncable
True	'382858709871099904'	1	place name	Balochista	99	109	RT @earthskyscience: New island off Pakistan's coast,... http://t.co/ueRxtmpdZ4 #Pakistan #Gwadar #Balochistan #Earthquake via @shawncable
True	'382858709871099904'	1	location modifier	off	32	35	RT @earthskyscience: New island off Pakistan's coast,... http://t.co/ueRxtmpdZ4 #Pakistan #Gwadar #Balochistan #Earthquake via @shawncable
False	'383833550551662593'	1	type of impact	earthquake	15	25	1.9 magnitude #earthquake. 165km NNE of Cape Yakataga, Alaska.http://t.co/XgGFWkMZZ7
True	'383833550551662593'	1	place name	Cape Yakataga, Alaska	40	61	1.9 magnitude #earthquake. 165km NNE of Cape Yakataga, Alaska.http://t.co/XgGFWkMZZ7
True	'383833550551662593'	1	location modifier	165km NNE of	27	39	1.9 magnitude #earthquake. 165km NNE of Cape Yakataga, Alaska.http://t.co/XgGFWkMZZ7
False	'383833550551662593'	1	severity or quantity	1.9 magnitude	0	13	1.9 magnitude #earthquake. 165km NNE of Cape Yakataga, Alaska.http://t.co/XgGFWkMZZ7
True	'384642485361729536'	1	place name	LesperanceRock	63	77	6.5 #earthquake! Mon Sep 30 00:55:55 CDT 2013 near 78km NE of #LesperanceRock, #NewZealand http://t.co/beWYwvfefA CC @azlancat Are you okay?
True	'384642485361729536'	1	severity or quantity	6.5	0	3	6.5 #earthquake! Mon Sep 30 00:55:55 CDT 2013 near 78km NE of #LesperanceRock, #NewZealand http://t.co/beWYwvfefA CC @azlancat Are you okay?
True	'384642485361729536'	1	location modifier	near 78km NE of	46	61	6.5 #earthquake! Mon Sep 30 00:55:55 CDT 2013 near 78km NE of #LesperanceRock, #NewZealand http://t.co/beWYwvfefA CC @azlancat Are you okay?
True	'384642485361729536'	1	place name	NewZealand	80	90	6.5 #earthquake! Mon Sep 30 00:55:55 CDT 2013 near 78km NE of #LesperanceRock, #NewZealand http://t.co/beWYwvfefA CC @azlancat Are you okay?
False	'384642485361729536'	1	type of impact	earthquake	5	15	6.5 #earthquake! Mon Sep 30 00:55:55 CDT 2013 near 78km NE of #LesperanceRock, #NewZealand http://t.co/beWYwvfefA CC @azlancat Are you okay?
False	'383865649270763520'	1	type of impact	earthquake	56	66	Shidat 7.2 Thi #Pakistan Met Dept. Shidat 6.8 Thi USGS #earthquake #Karachi
True	'383865649270763520'	1	place name	Pakistan	16	24	Shidat 7.2 Thi #Pakistan Met Dept. Shidat 6.8 Thi USGS #earthquake #Karachi
False	'383865649270763520'	1	severity or quantity	7.2	7	10	Shidat 7.2 Thi #Pakistan Met Dept. Shidat 6.8 Thi USGS #earthquake #Karachi
False	'383865649270763520'	1	severity or quantity	6.8	42	45	Shidat 7.2 Thi #Pakistan Met Dept. Shidat 6.8 Thi USGS #earthquake #Karachi
True	'383865649270763520'	1	place name	Karachi	68	75	Shidat 7.2 Thi #Pakistan Met Dept. Shidat 6.8 Thi USGS #earthquake #Karachi
True	'383016689333710848'	1	place name	Peru	16	20	#Earthquake in #Peru 6.8 ; Earthquake on #Iran &amp; #Pakistan border 7.7
True	'383016689333710848'	1	place name	Pakistan	54	62	#Earthquake in #Peru 6.8 ; Earthquake on #Iran &amp; #Pakistan border 7.7
False	'383016689333710848'	1	severity or quantity	7.7	70	73	#Earthquake in #Peru 6.8 ; Earthquake on #Iran &amp; #Pakistan border 7.7
False	'383016689333710848'	1	type of impact	Earthquake	27	37	#Earthquake in #Peru 6.8 ; Earthquake on #Iran &amp; #Pakistan border 7.7
True	'383016689333710848'	1	location modifier	border	63	69	#Earthquake in #Peru 6.8 ; Earthquake on #Iran &amp; #Pakistan border 7.7
True	'383016689333710848'	1	location modifier	on	38	40	#Earthquake in #Peru 6.8 ; Earthquake on #Iran &amp; #Pakistan border 7.7
True	'383016689333710848'	1	location modifier	in	12	14	#Earthquake in #Peru 6.8 ; Earthquake on #Iran &amp; #Pakistan border 7.7
False	'383016689333710848'	1	type of impact	Earthquake	1	11	#Earthquake in #Peru 6.8 ; Earthquake on #Iran &amp; #Pakistan border 7.7
False	'383016689333710848'	1	severity or quantity	6.8	21	24	#Earthquake in #Peru 6.8 ; Earthquake on #Iran &amp; #Pakistan border 7.7
True	'384275871281860608'	1	place name	King City, California	42	63	USGS reports a M1.5 #earthquake 29km E of King City, California on 9/29/13 @ 11:15:54 UTC http://t.co/L5eWshgukh #quake
False	'384275871281860608'	1	type of impact	earthquake	21	31	USGS reports a M1.5 #earthquake 29km E of King City, California on 9/29/13 @ 11:15:54 UTC http://t.co/L5eWshgukh #quake
False	'384275871281860608'	1	severity or quantity	M1.5	15	19	USGS reports a M1.5 #earthquake 29km E of King City, California on 9/29/13 @ 11:15:54 UTC http://t.co/L5eWshgukh #quake
True	'384275871281860608'	1	location modifier	29km E of	32	41	USGS reports a M1.5 #earthquake 29km E of King City, California on 9/29/13 @ 11:15:54 UTC http://t.co/L5eWshgukh #quake
False	'383861117526605824'	1	type of impact	earthquake	1	11	#earthquake M  7.0  PAKISTAN: MagnitudeÂ Â M  7.0RegionÂ Â PAKISTANDate timeÂ Â 2013-09-28   07:34:14.0 UTCLocationÂ ... http://t.co/IMBCflU08V
True	'383861117526605824'	1	place name	PAKISTAN	20	28	#earthquake M  7.0  PAKISTAN: MagnitudeÂ Â M  7.0RegionÂ Â PAKISTANDate timeÂ Â 2013-09-28   07:34:14.0 UTCLocationÂ ... http://t.co/IMBCflU08V
False	'383861117526605824'	1	severity or quantity	M  7.0	12	18	#earthquake M  7.0  PAKISTAN: MagnitudeÂ Â M  7.0RegionÂ Â PAKISTANDate timeÂ Â 2013-09-28   07:34:14.0 UTCLocationÂ ... http://t.co/IMBCflU08V
True	'383570521994330112'	1	place name	Pakistan	34	42	Silent tragedy â€œ@headlinenews: #Pakistan quake death toll continues to climb: Quetta authority confirms 357 dead http://t.co/LwDHy6i3naâ€
True	'383570521994330112'	1	place name	Quetta	80	86	Silent tragedy â€œ@headlinenews: #Pakistan quake death toll continues to climb: Quetta authority confirms 357 dead http://t.co/LwDHy6i3naâ€
True	'383570521994330112'	1	severity or quantity	357	106	109	Silent tragedy â€œ@headlinenews: #Pakistan quake death toll continues to climb: Quetta authority confirms 357 dead http://t.co/LwDHy6i3naâ€
True	'383570521994330112'	1	item affected	dead	110	114	Silent tragedy â€œ@headlinenews: #Pakistan quake death toll continues to climb: Quetta authority confirms 357 dead http://t.co/LwDHy6i3naâ€
True	'383145353102381056'	1	item affected	people	32	38	Very sad @ShababLibya  Over 320 people killed in #Pakistan #earthquake.  Thoughts and prayers with the families who lost loved ones. RIP RT
True	'383145353102381056'	1	place name	Pakistan	50	58	Very sad @ShababLibya  Over 320 people killed in #Pakistan #earthquake.  Thoughts and prayers with the families who lost loved ones. RIP RT
True	'383145353102381056'	1	type of impact	killed	39	45	Very sad @ShababLibya  Over 320 people killed in #Pakistan #earthquake.  Thoughts and prayers with the families who lost loved ones. RIP RT
True	'383145353102381056'	1	severity or quantity	320	28	31	Very sad @ShababLibya  Over 320 people killed in #Pakistan #earthquake.  Thoughts and prayers with the families who lost loved ones. RIP RT
True	'382878439000133633'	1	place name	Balochistan	58	69	This is horrible - #Pakistan earthquake: Hundreds dead in Balochistan http://t.co/88HHJKM1uu
True	'382878439000133633'	1	location modifier	in	55	57	This is horrible - #Pakistan earthquake: Hundreds dead in Balochistan http://t.co/88HHJKM1uu
True	'382878439000133633'	1	type of impact	dead	50	54	This is horrible - #Pakistan earthquake: Hundreds dead in Balochistan http://t.co/88HHJKM1uu
True	'382878439000133633'	1	severity or quantity	Hundreds	41	49	This is horrible - #Pakistan earthquake: Hundreds dead in Balochistan http://t.co/88HHJKM1uu
True	'382878439000133633'	1	place name	Pakistan	20	28	This is horrible - #Pakistan earthquake: Hundreds dead in Balochistan http://t.co/88HHJKM1uu
True	'384300999130615808'	1	location modifier	in	48	50	Updates on M7.8 #earthquake and M7.0 aftershock in #Pakistan  http://t.co/hMCRlzYK7C
True	'384300999130615808'	1	place name	#Pakistan	51	60	Updates on M7.8 #earthquake and M7.0 aftershock in #Pakistan  http://t.co/hMCRlzYK7C
False	'384300999130615808'	1	severity or quantity	M7.0	32	36	Updates on M7.8 #earthquake and M7.0 aftershock in #Pakistan  http://t.co/hMCRlzYK7C
True	'384300999130615808'	1	type of impact	aftershock	37	47	Updates on M7.8 #earthquake and M7.0 aftershock in #Pakistan  http://t.co/hMCRlzYK7C
False	'384300999130615808'	1	severity or quantity	M7.8	11	15	Updates on M7.8 #earthquake and M7.0 aftershock in #Pakistan  http://t.co/hMCRlzYK7C
True	'384089715743260672'	1	location modifier	221km NW of	29	40	ã€#USGS #Breakingã€‘ M 4.8, 221km NW of Saumlaki, Indonesia http://t.co/KK9AffQP36 #PastHour #48 #earthquake #tsunami #prayfromjapan
True	'384089715743260672'	1	place name	Saumlaki, Indonesia	41	60	ã€#USGS #Breakingã€‘ M 4.8, 221km NW of Saumlaki, Indonesia http://t.co/KK9AffQP36 #PastHour #48 #earthquake #tsunami #prayfromjapan
False	'384089715743260672'	1	severity or quantity	M 4.8	22	27	ã€#USGS #Breakingã€‘ M 4.8, 221km NW of Saumlaki, Indonesia http://t.co/KK9AffQP36 #PastHour #48 #earthquake #tsunami #prayfromjapan
True	'383636114432466944'	1	severity or quantity	thousands	62	71	RT @SBaloch8: Death toll has reached 1000+ and still counting,thousands injured, millions home less in #Awaran #OccupiedBalochistan #Balochâ€¦
True	'383636114432466944'	1	type of impact	home less	90	99	RT @SBaloch8: Death toll has reached 1000+ and still counting,thousands injured, millions home less in #Awaran #OccupiedBalochistan #Balochâ€¦
True	'383636114432466944'	1	type of impact	injured	72	79	RT @SBaloch8: Death toll has reached 1000+ and still counting,thousands injured, millions home less in #Awaran #OccupiedBalochistan #Balochâ€¦
True	'383636114432466944'	1	location modifier	in	100	102	RT @SBaloch8: Death toll has reached 1000+ and still counting,thousands injured, millions home less in #Awaran #OccupiedBalochistan #Balochâ€¦
True	'383636114432466944'	1	severity or quantity	millions	81	89	RT @SBaloch8: Death toll has reached 1000+ and still counting,thousands injured, millions home less in #Awaran #OccupiedBalochistan #Balochâ€¦
True	'383636114432466944'	1	severity or quantity	1000+	37	42	RT @SBaloch8: Death toll has reached 1000+ and still counting,thousands injured, millions home less in #Awaran #OccupiedBalochistan #Balochâ€¦
True	'383636114432466944'	1	type of impact	Death	14	19	RT @SBaloch8: Death toll has reached 1000+ and still counting,thousands injured, millions home less in #Awaran #OccupiedBalochistan #Balochâ€¦
True	'383636114432466944'	1	place name	Awaran	104	110	RT @SBaloch8: Death toll has reached 1000+ and still counting,thousands injured, millions home less in #Awaran #OccupiedBalochistan #Balochâ€¦
True	'383706376024760320'	1	severity or quantity	quake toll reaches 515	23	45	RT @t3h_0wl: #Pakistan quake toll reaches 515, #insurgents hamper #aid efforts http://t.co/U3bfHTn0hK #earthquake
True	'383138450708250624'	1	severity or quantity	Hundreds	0	8	Hundreds dead in #Pakistan earthquake http://t.co/oEc5tjN3ul
True	'383138450708250624'	1	location modifier	in	14	16	Hundreds dead in #Pakistan earthquake http://t.co/oEc5tjN3ul
True	'383138450708250624'	1	place name	Pakistan	18	26	Hundreds dead in #Pakistan earthquake http://t.co/oEc5tjN3ul
True	'383138450708250624'	1	type of impact	dead	9	13	Hundreds dead in #Pakistan earthquake http://t.co/oEc5tjN3ul
True	'384870330960850944'	1	location modifier	3 km from	27	36	1.6 magnitude #earthquake. 3 km from Avocado Heights, CA, United States.http://t.co/TgPuS8mHJN
False	'384870330960850944'	1	type of impact	earthquake	15	25	1.6 magnitude #earthquake. 3 km from Avocado Heights, CA, United States.http://t.co/TgPuS8mHJN
True	'384870330960850944'	1	place name	Avocado Heights, CA, United States	37	71	1.6 magnitude #earthquake. 3 km from Avocado Heights, CA, United States.http://t.co/TgPuS8mHJN
False	'384870330960850944'	1	severity or quantity	1.6 magnitude	0	13	1.6 magnitude #earthquake. 3 km from Avocado Heights, CA, United States.http://t.co/TgPuS8mHJN
True	'383982987064651776'	1	type of impact	injured	79	86	RT @theOFDA: Death toll rising in #Pakistan: 270+ now dead &amp; hundreds more injured by yesterday's #earthquake. Our experts are monitoring tâ€¦
True	'383982987064651776'	1	type of impact	dead	54	58	RT @theOFDA: Death toll rising in #Pakistan: 270+ now dead &amp; hundreds more injured by yesterday's #earthquake. Our experts are monitoring tâ€¦
True	'383982987064651776'	1	place name	Pakistan	35	43	RT @theOFDA: Death toll rising in #Pakistan: 270+ now dead &amp; hundreds more injured by yesterday's #earthquake. Our experts are monitoring tâ€¦
True	'383982987064651776'	1	severity or quantity	hundreds more	65	78	RT @theOFDA: Death toll rising in #Pakistan: 270+ now dead &amp; hundreds more injured by yesterday's #earthquake. Our experts are monitoring tâ€¦
True	'383982987064651776'	1	severity or quantity	270+	45	49	RT @theOFDA: Death toll rising in #Pakistan: 270+ now dead &amp; hundreds more injured by yesterday's #earthquake. Our experts are monitoring tâ€¦
True	'382837286297415680'	1	item affected	people	50	56	Death toll from #Pakistan #Earthquake reaches 327 people - officials http://t.co/dW9F9ZxMqm via @VoiceofRussia #Pakistan
True	'382837286297415680'	1	place name	Pakistan	112	120	Death toll from #Pakistan #Earthquake reaches 327 people - officials http://t.co/dW9F9ZxMqm via @VoiceofRussia #Pakistan
True	'382837286297415680'	1	severity or quantity	327	46	49	Death toll from #Pakistan #Earthquake reaches 327 people - officials http://t.co/dW9F9ZxMqm via @VoiceofRussia #Pakistan
True	'382837286297415680'	1	type of impact	Death	0	5	Death toll from #Pakistan #Earthquake reaches 327 people - officials http://t.co/dW9F9ZxMqm via @VoiceofRussia #Pakistan
True	'384504170192973825'	1	place name	East Hemet, CA, United States	38	67	2.4 magnitude #earthquake. 13 mi from East Hemet, CA, United States.http://t.co/1h53ecwvWm
False	'384504170192973825'	1	severity or quantity	2.4 magnitude	0	13	2.4 magnitude #earthquake. 13 mi from East Hemet, CA, United States.http://t.co/1h53ecwvWm
True	'384504170192973825'	1	location modifier	13 mi from	27	37	2.4 magnitude #earthquake. 13 mi from East Hemet, CA, United States.http://t.co/1h53ecwvWm
False	'384504170192973825'	1	type of impact	earthquake	15	25	2.4 magnitude #earthquake. 13 mi from East Hemet, CA, United States.http://t.co/1h53ecwvWm
True	'382865192276590592'	1	severity or quantity	327	85	88	RT @NoorulainK: Death toll continues to rise. Pakistani government confirms at least 327 people killed by 7.7-magnitude #earthquake in #Pakâ€¦
False	'382865192276590592'	1	type of impact	earthquake	121	131	RT @NoorulainK: Death toll continues to rise. Pakistani government confirms at least 327 people killed by 7.7-magnitude #earthquake in #Pakâ€¦
True	'382865192276590592'	1	item affected	people	89	95	RT @NoorulainK: Death toll continues to rise. Pakistani government confirms at least 327 people killed by 7.7-magnitude #earthquake in #Pakâ€¦
True	'382865192276590592'	1	type of impact	killed	96	102	RT @NoorulainK: Death toll continues to rise. Pakistani government confirms at least 327 people killed by 7.7-magnitude #earthquake in #Pakâ€¦
True	'382865192276590592'	1	place name	Pakistan	46	54	RT @NoorulainK: Death toll continues to rise. Pakistani government confirms at least 327 people killed by 7.7-magnitude #earthquake in #Pakâ€¦
False	'382865192276590592'	1	severity or quantity	7.7-magnitude	106	119	RT @NoorulainK: Death toll continues to rise. Pakistani government confirms at least 327 people killed by 7.7-magnitude #earthquake in #Pakâ€¦
True	'384214928598777856'	1	type of impact	DEATH	30	35	RT @Tig3rAce: #BREAKINGNEWS : DEATH TOLL MOUNTS TO 28 in #peshawar blast , more thn 40 injured #pakistan
True	'384214928598777856'	1	place name	pakistan	96	104	RT @Tig3rAce: #BREAKINGNEWS : DEATH TOLL MOUNTS TO 28 in #peshawar blast , more thn 40 injured #pakistan
True	'384214928598777856'	1	location modifier	in	54	56	RT @Tig3rAce: #BREAKINGNEWS : DEATH TOLL MOUNTS TO 28 in #peshawar blast , more thn 40 injured #pakistan
True	'384214928598777856'	1	severity or quantity	more thn 40 injured	75	94	RT @Tig3rAce: #BREAKINGNEWS : DEATH TOLL MOUNTS TO 28 in #peshawar blast , more thn 40 injured #pakistan
True	'384214928598777856'	1	place name	peshawar	58	66	RT @Tig3rAce: #BREAKINGNEWS : DEATH TOLL MOUNTS TO 28 in #peshawar blast , more thn 40 injured #pakistan
True	'384214928598777856'	1	type of impact	blast	67	72	RT @Tig3rAce: #BREAKINGNEWS : DEATH TOLL MOUNTS TO 28 in #peshawar blast , more thn 40 injured #pakistan
True	'384214928598777856'	1	severity or quantity	28	51	53	RT @Tig3rAce: #BREAKINGNEWS : DEATH TOLL MOUNTS TO 28 in #peshawar blast , more thn 40 injured #pakistan
